Time(s)	CH1	CH2	CH3	CH4
7.800000000e-04	0.031250	0.062500	0.031250	4.000000
7.808000000e-04	0.031250	0.062500	0.031250	4.000000
7.816000000e-04	0.031250	0.031250	0.031250	4.000000
7.824000000e-04	0.031250	0.031250	0.031250	4.000000
7.832000000e-04	0.031250	0.062500	0.031250	4.000000
7.840000000e-04	0.031250	0.062500	0.031250	4.000000
7.848000000e-04	0.031250	0.062500	0.031250	4.000000
7.856000000e-04	0.031250	0.062500	0.031250	4.000000
7.864000000e-04	0.031250	0.062500	0.031250	4.000000
7.872000000e-04	0.031250	0.062500	0.031250	4.000000
7.880000000e-04	0.031250	0.062500	0.031250	4.000000
7.888000000e-04	0.031250	0.062500	0.031250	4.000000
7.896000000e-04	0.031250	0.031250	0.031250	4.000000
7.904000000e-04	0.031250	0.062500	0.031250	4.000000
7.912000000e-04	0.031250	0.062500	0.031250	4.000000
7.920000000e-04	0.031250	0.062500	0.031250	4.000000
7.928000000e-04	0.031250	0.062500	0.031250	4.000000
7.936000000e-04	0.031250	0.062500	0.031250	4.000000
7.944000000e-04	0.031250	0.062500	0.031250	4.000000
7.952000000e-04	0.031250	0.062500	0.031250	4.000000
7.960000000e-04	0.031250	0.062500	0.031250	4.000000
7.968000000e-04	0.031250	0.062500	0.031250	4.000000
7.976000000e-04	0.031250	0.062500	0.031250	4.000000
7.984000000e-04	0.031250	0.062500	0.031250	4.000000
7.992000000e-04	0.031250	0.062500	0.031250	4.000000
8.000000000e-04	0.031250	0.031250	0.031250	4.000000
8.008000000e-04	0.031250	0.031250	0.031250	4.000000
8.016000000e-04	0.031250	0.031250	0.031250	4.000000
8.024000000e-04	0.031250	0.031250	0.031250	4.000000
8.032000000e-04	0.031250	0.062500	0.031250	4.000000
8.040000000e-04	0.031250	0.031250	0.031250	4.000000
8.048000000e-04	0.031250	0.062500	0.031250	4.000000
8.056000000e-04	0.031250	0.062500	0.031250	4.000000
8.064000000e-04	0.031250	0.062500	0.031250	4.000000
8.072000000e-04	0.031250	0.062500	0.031250	4.000000
8.080000000e-04	0.031250	0.062500	0.031250	4.000000
8.088000000e-04	0.031250	0.062500	0.031250	4.000000
8.096000000e-04	0.031250	0.062500	0.031250	4.000000
8.104000000e-04	0.031250	0.031250	0.031250	4.000000
8.112000000e-04	0.031250	0.031250	0.031250	4.000000
8.120000000e-04	0.031250	0.031250	0.031250	4.000000
8.128000000e-04	0.031250	0.031250	0.031250	4.000000
8.136000000e-04	0.031250	0.062500	0.031250	4.000000
8.144000000e-04	0.031250	0.062500	0.031250	4.000000
8.152000000e-04	0.031250	0.062500	0.031250	4.000000
8.160000000e-04	0.031250	0.062500	0.031250	4.000000
8.168000000e-04	0.031250	0.062500	0.031250	4.000000
8.176000000e-04	0.031250	0.062500	0.031250	4.000000
8.184000000e-04	0.031250	0.062500	0.031250	4.000000
8.192000000e-04	0.031250	0.062500	0.031250	4.000000
8.200000000e-04	0.031250	0.062500	0.031250	4.000000
8.208000000e-04	0.031250	0.031250	0.031250	4.000000
8.216000000e-04	0.031250	0.031250	0.031250	4.000000
8.224000000e-04	0.031250	0.031250	0.031250	4.000000
8.232000000e-04	0.031250	0.062500	0.031250	4.000000
8.240000000e-04	0.031250	0.062500	0.031250	4.000000
8.248000000e-04	0.031250	0.062500	0.031250	4.000000
8.256000000e-04	0.031250	0.062500	0.031250	4.000000
8.264000000e-04	0.031250	0.062500	0.031250	4.000000
8.272000000e-04	0.031250	0.062500	0.031250	4.000000
8.280000000e-04	0.031250	0.062500	0.031250	4.000000
8.288000000e-04	0.031250	0.062500	0.031250	4.000000
8.296000000e-04	0.031250	0.062500	0.031250	4.000000
8.304000000e-04	0.031250	0.062500	0.031250	4.000000
8.312000000e-04	0.031250	0.031250	0.031250	4.000000
8.320000000e-04	0.031250	0.062500	0.031250	4.000000
8.328000000e-04	0.031250	0.031250	0.031250	4.000000
8.336000000e-04	0.031250	0.062500	0.031250	4.000000
8.344000000e-04	0.031250	0.031250	0.031250	4.000000
8.352000000e-04	0.031250	0.062500	0.031250	4.000000
8.360000000e-04	0.031250	0.062500	0.031250	4.000000
8.368000000e-04	0.031250	0.062500	0.031250	4.000000
8.376000000e-04	0.031250	0.062500	0.031250	4.000000
8.384000000e-04	0.031250	0.062500	0.031250	4.000000
8.392000000e-04	0.031250	0.062500	0.031250	4.000000
8.400000000e-04	0.031250	0.062500	0.031250	4.000000
8.408000000e-04	0.062500	0.062500	0.031250	4.000000
8.416000000e-04	0.031250	0.062500	0.031250	4.000000
8.424000000e-04	0.031250	0.062500	0.031250	4.000000
8.432000000e-04	0.031250	0.031250	0.031250	4.000000
8.440000000e-04	0.031250	0.062500	0.031250	4.000000
8.448000000e-04	0.031250	0.062500	0.031250	4.000000
8.456000000e-04	0.031250	0.062500	0.031250	4.000000
8.464000000e-04	0.031250	0.062500	0.031250	4.000000
8.472000000e-04	0.031250	0.062500	0.031250	4.000000
8.480000000e-04	0.031250	0.062500	0.031250	4.000000
8.488000000e-04	0.031250	0.062500	0.031250	4.000000
8.496000000e-04	0.031250	0.062500	0.031250	4.000000
8.504000000e-04	0.031250	0.062500	0.031250	4.000000
8.512000000e-04	0.031250	0.062500	0.031250	4.000000
8.520000000e-04	0.031250	0.062500	0.031250	4.000000
8.528000000e-04	0.031250	0.062500	0.031250	4.000000
8.536000000e-04	0.031250	0.062500	0.031250	4.000000
8.544000000e-04	0.031250	0.062500	0.031250	4.000000
8.552000000e-04	0.031250	0.062500	0.031250	4.000000
8.560000000e-04	0.031250	0.031250	0.031250	4.000000
8.568000000e-04	0.031250	0.062500	0.031250	4.000000
8.576000000e-04	0.031250	0.062500	0.031250	4.000000
8.584000000e-04	0.031250	0.062500	0.031250	4.000000
8.592000000e-04	0.031250	0.062500	0.031250	4.000000
8.600000000e-04	0.031250	0.062500	0.031250	4.000000
8.608000000e-04	0.031250	0.062500	0.031250	4.000000
8.616000000e-04	0.031250	0.062500	0.031250	4.000000
8.624000000e-04	0.031250	0.062500	0.031250	4.000000
8.632000000e-04	0.031250	0.031250	0.031250	4.000000
8.640000000e-04	0.031250	0.031250	0.031250	4.000000
8.648000000e-04	0.031250	0.031250	0.031250	4.000000
8.656000000e-04	0.031250	0.031250	0.031250	4.000000
8.664000000e-04	0.031250	0.031250	0.031250	4.000000
8.672000000e-04	0.031250	0.031250	0.031250	4.000000
8.680000000e-04	0.031250	0.031250	0.031250	4.000000
8.688000000e-04	0.031250	0.062500	0.031250	4.000000
8.696000000e-04	0.031250	0.062500	0.031250	4.000000
8.704000000e-04	0.031250	0.062500	0.031250	4.000000
8.712000000e-04	0.031250	0.062500	0.031250	4.000000
8.720000000e-04	0.031250	0.062500	0.031250	4.000000
8.728000000e-04	0.031250	0.062500	0.031250	4.000000
8.736000000e-04	0.031250	0.062500	0.031250	4.000000
8.744000000e-04	0.031250	0.031250	0.031250	4.000000
8.752000000e-04	0.031250	0.031250	0.031250	4.000000
8.760000000e-04	0.031250	0.062500	0.031250	4.000000
8.768000000e-04	0.031250	0.062500	0.031250	4.000000
8.776000000e-04	0.031250	0.062500	0.031250	4.000000
8.784000000e-04	0.031250	0.031250	0.031250	4.000000
8.792000000e-04	0.031250	0.062500	0.031250	4.000000
8.800000000e-04	0.031250	0.062500	0.031250	4.000000
8.808000000e-04	0.031250	0.062500	0.031250	4.000000
8.816000000e-04	0.031250	0.062500	0.031250	4.000000
8.824000000e-04	0.031250	0.062500	0.031250	4.000000
8.832000000e-04	0.031250	0.062500	0.031250	4.000000
8.840000000e-04	0.031250	0.062500	0.031250	4.000000
8.848000000e-04	0.031250	0.031250	0.031250	4.000000
8.856000000e-04	0.031250	0.031250	0.031250	4.000000
8.864000000e-04	0.031250	0.062500	0.031250	4.000000
8.872000000e-04	0.031250	0.062500	0.031250	4.000000
8.880000000e-04	0.031250	0.062500	0.031250	4.000000
8.888000000e-04	0.031250	0.062500	0.031250	4.000000
8.896000000e-04	0.031250	0.062500	0.031250	4.000000
8.904000000e-04	0.031250	0.062500	0.031250	4.000000
8.912000000e-04	0.031250	0.062500	0.031250	4.000000
8.920000000e-04	0.031250	0.062500	0.031250	4.000000
8.928000000e-04	0.031250	0.062500	0.031250	4.000000
8.936000000e-04	0.031250	0.062500	0.031250	4.000000
8.944000000e-04	0.031250	0.031250	0.031250	4.000000
8.952000000e-04	0.031250	0.031250	0.031250	4.000000
8.960000000e-04	0.031250	0.031250	0.031250	4.000000
8.968000000e-04	0.031250	0.031250	0.031250	4.000000
8.976000000e-04	0.031250	0.062500	0.031250	4.000000
8.984000000e-04	0.031250	0.062500	0.031250	4.000000
8.992000000e-04	0.062500	0.062500	0.031250	4.000000
9.000000000e-04	0.031250	0.062500	0.031250	4.000000
9.008000000e-04	0.031250	0.062500	0.031250	4.000000
9.016000000e-04	0.031250	0.062500	0.031250	4.000000
9.024000000e-04	0.031250	0.062500	0.031250	4.000000
9.032000000e-04	0.031250	0.062500	0.031250	4.000000
9.040000000e-04	0.031250	0.062500	0.031250	4.000000
9.048000000e-04	0.031250	0.062500	0.031250	4.000000
9.056000000e-04	0.031250	0.031250	0.031250	4.000000
9.064000000e-04	0.031250	0.062500	0.031250	4.000000
9.072000000e-04	0.031250	0.031250	0.031250	4.000000
9.080000000e-04	0.031250	0.062500	0.031250	4.000000
9.088000000e-04	0.031250	0.062500	0.031250	4.000000
9.096000000e-04	0.031250	0.062500	0.031250	4.000000
9.104000000e-04	0.031250	0.062500	0.031250	4.000000
9.112000000e-04	0.031250	0.062500	0.031250	4.000000
9.120000000e-04	0.031250	0.062500	0.031250	4.000000
9.128000000e-04	0.031250	0.062500	0.031250	4.000000
9.136000000e-04	0.031250	0.031250	0.031250	4.000000
9.144000000e-04	0.031250	0.062500	0.031250	4.000000
9.152000000e-04	0.031250	0.031250	0.031250	4.000000
9.160000000e-04	0.031250	0.031250	0.031250	4.000000
9.168000000e-04	0.031250	0.031250	0.031250	4.000000
9.176000000e-04	0.031250	0.031250	0.031250	4.000000
9.184000000e-04	0.031250	0.031250	0.031250	4.000000
9.192000000e-04	0.031250	0.062500	0.031250	4.000000
9.200000000e-04	0.031250	0.031250	0.031250	4.000000
9.208000000e-04	0.031250	0.062500	0.031250	4.000000
9.216000000e-04	0.031250	0.062500	0.031250	4.000000
9.224000000e-04	0.031250	0.062500	0.031250	4.000000
9.232000000e-04	0.031250	0.062500	0.031250	4.000000
9.240000000e-04	0.031250	0.062500	0.031250	4.000000
9.248000000e-04	0.031250	0.062500	0.031250	4.000000
9.256000000e-04	0.031250	0.031250	0.031250	4.000000
9.264000000e-04	0.031250	0.031250	0.031250	4.000000
9.272000000e-04	0.031250	0.062500	0.031250	4.000000
9.280000000e-04	0.031250	0.062500	0.031250	4.000000
9.288000000e-04	0.031250	0.062500	0.031250	4.000000
9.296000000e-04	0.031250	0.031250	0.031250	4.000000
9.304000000e-04	0.031250	0.031250	0.031250	4.000000
9.312000000e-04	0.031250	0.062500	0.031250	4.000000
9.320000000e-04	0.031250	0.062500	0.031250	4.000000
9.328000000e-04	0.031250	0.062500	0.031250	4.000000
9.336000000e-04	0.031250	0.062500	0.031250	4.000000
9.344000000e-04	0.031250	0.062500	0.031250	4.000000
9.352000000e-04	0.031250	0.062500	0.031250	4.000000
9.360000000e-04	0.031250	0.062500	0.031250	4.000000
9.368000000e-04	0.031250	0.031250	0.031250	4.000000
9.376000000e-04	0.031250	0.062500	0.031250	4.000000
9.384000000e-04	0.031250	0.062500	0.031250	4.000000
9.392000000e-04	0.031250	0.031250	0.031250	4.000000
9.400000000e-04	0.031250	0.062500	0.031250	4.000000
9.408000000e-04	0.031250	0.062500	0.031250	4.000000
9.416000000e-04	0.031250	0.062500	0.031250	4.000000
9.424000000e-04	0.031250	0.062500	0.031250	4.000000
9.432000000e-04	0.031250	0.062500	0.031250	4.000000
9.440000000e-04	0.031250	0.062500	0.031250	4.000000
9.448000000e-04	0.031250	0.062500	0.031250	4.000000
9.456000000e-04	0.031250	0.062500	0.031250	4.000000
9.464000000e-04	0.031250	0.062500	0.031250	4.000000
9.472000000e-04	0.031250	0.031250	0.031250	4.000000
9.480000000e-04	0.031250	0.062500	0.031250	4.000000
9.488000000e-04	0.031250	0.062500	0.031250	4.000000
9.496000000e-04	0.031250	0.062500	0.031250	4.000000
9.504000000e-04	0.031250	0.031250	0.031250	4.000000
9.512000000e-04	0.031250	0.062500	0.031250	4.000000
9.520000000e-04	0.031250	0.031250	0.031250	4.000000
9.528000000e-04	0.031250	0.062500	0.031250	4.000000
9.536000000e-04	0.031250	0.062500	0.031250	4.000000
9.544000000e-04	0.031250	0.062500	0.031250	4.000000
9.552000000e-04	0.031250	0.062500	0.031250	4.000000
9.560000000e-04	0.031250	0.062500	0.031250	4.000000
9.568000000e-04	0.031250	0.062500	0.031250	4.000000
9.576000000e-04	0.031250	0.031250	0.031250	4.000000
9.584000000e-04	0.031250	0.062500	0.031250	4.000000
9.592000000e-04	0.031250	0.031250	0.031250	4.000000
9.600000000e-04	0.031250	0.031250	0.031250	4.000000
9.608000000e-04	0.031250	0.031250	0.031250	4.000000
9.616000000e-04	0.031250	0.062500	0.031250	4.000000
9.624000000e-04	0.031250	0.031250	0.031250	4.000000
9.632000000e-04	0.031250	0.062500	0.031250	4.000000
9.640000000e-04	0.031250	0.062500	0.031250	4.000000
9.648000000e-04	0.031250	0.062500	0.031250	4.000000
9.656000000e-04	0.031250	0.062500	0.031250	4.000000
9.664000000e-04	0.031250	0.062500	0.031250	4.000000
9.672000000e-04	0.031250	0.062500	0.031250	4.000000
9.680000000e-04	0.031250	0.031250	0.031250	4.000000
9.688000000e-04	0.031250	0.031250	0.031250	4.000000
9.696000000e-04	0.031250	0.062500	0.031250	4.000000
9.704000000e-04	0.031250	0.031250	0.031250	4.000000
9.712000000e-04	0.031250	0.062500	0.031250	4.000000
9.720000000e-04	0.031250	0.062500	0.031250	4.000000
9.728000000e-04	0.031250	0.062500	0.031250	4.000000
9.736000000e-04	0.031250	0.062500	0.031250	4.000000
9.744000000e-04	0.031250	0.062500	0.031250	4.000000
9.752000000e-04	0.031250	0.062500	0.031250	4.000000
9.760000000e-04	0.031250	0.062500	0.031250	4.000000
9.768000000e-04	0.031250	0.062500	0.031250	4.000000
9.776000000e-04	0.031250	0.062500	0.031250	4.000000
9.784000000e-04	0.031250	0.031250	0.031250	4.000000
9.792000000e-04	0.031250	0.031250	0.031250	4.000000
9.800000000e-04	0.031250	0.062500	0.031250	4.000000
9.808000000e-04	0.031250	0.062500	0.031250	4.000000
9.816000000e-04	0.031250	0.062500	0.031250	4.000000
9.824000000e-04	0.031250	0.062500	0.031250	4.000000
9.832000000e-04	0.031250	0.062500	0.031250	4.000000
9.840000000e-04	0.031250	0.062500	0.031250	4.000000
9.848000000e-04	0.031250	0.062500	0.031250	4.000000
9.856000000e-04	0.031250	0.031250	0.031250	4.000000
9.864000000e-04	0.031250	0.062500	0.031250	4.000000
9.872000000e-04	0.031250	0.062500	0.031250	4.000000
9.880000000e-04	0.031250	0.062500	0.031250	4.000000
9.888000000e-04	0.031250	0.031250	0.031250	4.000000
9.896000000e-04	0.031250	0.062500	0.031250	4.000000
9.904000000e-04	0.031250	0.031250	0.031250	4.000000
9.912000000e-04	0.031250	0.062500	0.031250	4.000000
9.920000000e-04	0.031250	0.062500	0.031250	4.000000
9.928000000e-04	0.031250	0.062500	0.031250	4.000000
9.936000000e-04	0.031250	0.062500	0.031250	4.000000
9.944000000e-04	0.031250	0.062500	0.031250	4.000000
9.952000000e-04	0.031250	0.062500	0.031250	4.000000
9.960000000e-04	0.031250	0.062500	0.031250	4.000000
9.968000000e-04	0.031250	0.062500	0.031250	4.000000
9.976000000e-04	0.031250	0.062500	0.031250	4.000000
9.984000000e-04	0.031250	0.062500	0.031250	4.000000
9.992000000e-04	0.031250	0.031250	0.031250	4.000000
1.000000000e-03	0.031250	0.031250	0.031250	4.000000
1.000800000e-03	0.031250	0.031250	0.031250	4.000000
1.001600000e-03	0.031250	0.062500	0.031250	4.000000
1.002400000e-03	0.031250	0.062500	0.031250	4.000000
1.003200000e-03	0.031250	0.062500	0.031250	4.000000
1.004000000e-03	0.031250	0.062500	0.031250	4.000000
1.004800000e-03	0.031250	0.062500	0.031250	4.000000
1.005600000e-03	0.031250	0.062500	0.031250	4.000000
1.006400000e-03	0.031250	0.062500	0.031250	4.000000
1.007200000e-03	0.031250	0.062500	0.031250	4.000000
1.008000000e-03	0.031250	0.062500	0.031250	4.000000
1.008800000e-03	0.031250	0.062500	0.031250	4.000000
1.009600000e-03	0.031250	0.031250	0.031250	4.000000
1.010400000e-03	0.031250	0.031250	0.031250	4.000000
1.011200000e-03	0.031250	0.062500	0.031250	4.000000
1.012000000e-03	0.031250	0.031250	0.031250	4.000000
1.012800000e-03	0.031250	0.062500	0.031250	4.000000
1.013600000e-03	0.031250	0.031250	0.031250	4.000000
1.014400000e-03	0.031250	0.062500	0.031250	4.000000
1.015200000e-03	0.031250	0.062500	0.031250	4.000000
1.016000000e-03	0.031250	0.062500	0.031250	4.000000
1.016800000e-03	0.031250	0.062500	0.031250	4.000000
1.017600000e-03	0.031250	0.062500	0.031250	4.000000
1.018400000e-03	0.031250	0.062500	0.031250	4.000000
1.019200000e-03	0.031250	0.062500	0.031250	4.000000
1.020000000e-03	0.031250	0.062500	0.031250	4.000000
1.020800000e-03	0.031250	0.031250	0.031250	4.000000
1.021600000e-03	0.031250	0.031250	0.031250	4.000000
1.022400000e-03	0.031250	0.062500	0.031250	4.000000
1.023200000e-03	0.031250	0.062500	0.031250	4.000000
1.024000000e-03	0.031250	0.062500	0.031250	4.000000
1.024800000e-03	0.031250	0.062500	0.031250	4.000000
1.025600000e-03	0.031250	0.031250	0.031250	4.000000
1.026400000e-03	0.031250	0.062500	0.031250	4.000000
1.027200000e-03	0.031250	0.062500	0.031250	4.000000
1.028000000e-03	0.031250	0.062500	0.031250	4.000000
1.028800000e-03	0.031250	0.062500	0.031250	4.000000
1.029600000e-03	0.031250	0.062500	0.031250	4.000000
1.030400000e-03	0.031250	0.062500	0.031250	4.000000
1.031200000e-03	0.031250	0.031250	0.031250	4.000000
1.032000000e-03	0.031250	0.062500	0.031250	4.000000
1.032800000e-03	0.031250	0.031250	0.031250	4.000000
1.033600000e-03	0.031250	0.062500	0.031250	4.000000
1.034400000e-03	0.031250	0.062500	0.031250	4.000000
1.035200000e-03	0.031250	0.062500	0.031250	4.000000
1.036000000e-03	0.031250	0.031250	0.031250	4.000000
1.036800000e-03	0.031250	0.062500	0.031250	4.000000
1.037600000e-03	0.031250	0.062500	0.031250	4.000000
1.038400000e-03	0.031250	0.062500	0.031250	4.000000
1.039200000e-03	0.031250	0.062500	0.031250	4.000000
1.040000000e-03	0.031250	0.062500	0.031250	4.000000
1.040800000e-03	0.031250	0.062500	0.031250	4.000000
1.041600000e-03	0.031250	0.031250	0.031250	4.000000
1.042400000e-03	0.031250	0.062500	0.031250	4.000000
1.043200000e-03	0.031250	0.031250	0.031250	4.000000
1.044000000e-03	0.031250	0.031250	0.031250	4.000000
1.044800000e-03	0.031250	0.062500	0.031250	4.000000
1.045600000e-03	0.031250	0.031250	0.031250	4.000000
1.046400000e-03	0.031250	0.062500	0.031250	4.000000
1.047200000e-03	0.031250	0.062500	0.031250	4.000000
1.048000000e-03	0.031250	0.062500	0.031250	4.000000
1.048800000e-03	0.031250	0.062500	0.031250	4.000000
1.049600000e-03	0.031250	0.062500	0.031250	4.000000
1.050400000e-03	0.031250	0.062500	0.031250	4.000000
1.051200000e-03	0.031250	0.062500	0.031250	4.000000
1.052000000e-03	0.031250	0.062500	0.031250	4.000000
1.052800000e-03	0.031250	0.031250	0.031250	4.000000
1.053600000e-03	0.031250	0.062500	0.031250	4.000000
1.054400000e-03	0.031250	0.062500	0.031250	4.000000
1.055200000e-03	0.031250	0.031250	0.031250	4.000000
1.056000000e-03	0.031250	0.062500	0.031250	4.000000
1.056800000e-03	0.031250	0.062500	0.031250	4.000000
1.057600000e-03	0.031250	0.062500	0.031250	4.000000
1.058400000e-03	0.031250	0.062500	0.031250	4.000000
1.059200000e-03	0.031250	0.062500	0.031250	4.000000
1.060000000e-03	0.031250	0.062500	0.031250	4.000000
1.060800000e-03	0.031250	0.062500	0.031250	4.000000
1.061600000e-03	0.031250	0.062500	0.031250	4.000000
1.062400000e-03	0.031250	0.031250	0.031250	4.000000
1.063200000e-03	0.031250	0.031250	0.031250	4.000000
1.064000000e-03	0.031250	0.031250	0.031250	4.000000
1.064800000e-03	0.031250	0.062500	0.031250	4.000000
1.065600000e-03	0.031250	0.062500	0.031250	4.000000
1.066400000e-03	0.031250	0.062500	0.031250	4.000000
1.067200000e-03	0.031250	0.062500	0.031250	4.000000
1.068000000e-03	0.031250	0.062500	0.031250	4.000000
1.068800000e-03	0.031250	0.062500	0.031250	4.000000
1.069600000e-03	0.031250	0.062500	0.031250	4.000000
1.070400000e-03	0.031250	0.062500	0.031250	4.000000
1.071200000e-03	0.031250	0.062500	0.031250	4.000000
1.072000000e-03	0.031250	0.062500	0.031250	4.000000
1.072800000e-03	0.031250	0.031250	0.031250	4.000000
1.073600000e-03	0.031250	0.062500	0.031250	4.000000
1.074400000e-03	0.031250	0.031250	0.031250	4.000000
1.075200000e-03	0.031250	0.062500	0.031250	4.000000
1.076000000e-03	0.031250	0.062500	0.031250	4.000000
1.076800000e-03	0.031250	0.062500	0.031250	4.000000
1.077600000e-03	0.031250	0.062500	0.031250	4.000000
1.078400000e-03	0.031250	0.062500	0.031250	4.000000
1.079200000e-03	0.031250	0.062500	0.031250	4.000000
1.080000000e-03	0.031250	0.062500	0.031250	4.000000
1.080800000e-03	0.031250	0.062500	0.031250	4.000000
1.081600000e-03	0.031250	0.062500	0.031250	4.000000
1.082400000e-03	0.031250	0.062500	0.031250	4.000000
1.083200000e-03	0.062500	0.031250	0.031250	4.000000
1.084000000e-03	0.031250	0.062500	0.031250	4.000000
1.084800000e-03	0.031250	0.031250	0.031250	4.000000
1.085600000e-03	0.031250	0.062500	0.031250	4.000000
1.086400000e-03	0.031250	0.062500	0.031250	4.000000
1.087200000e-03	0.031250	0.062500	0.031250	4.000000
1.088000000e-03	0.031250	0.062500	0.031250	4.000000
1.088800000e-03	0.031250	0.062500	0.031250	4.000000
1.089600000e-03	0.031250	0.062500	0.031250	4.000000
1.090400000e-03	0.031250	0.062500	0.031250	4.000000
1.091200000e-03	0.031250	0.062500	0.031250	4.000000
1.092000000e-03	0.031250	0.062500	0.031250	4.000000
1.092800000e-03	0.031250	0.062500	0.031250	4.000000
1.093600000e-03	0.031250	0.062500	0.031250	4.000000
1.094400000e-03	0.031250	0.062500	0.031250	4.000000
1.095200000e-03	0.031250	0.062500	0.031250	4.000000
1.096000000e-03	0.031250	0.062500	0.031250	4.000000
1.096800000e-03	0.031250	0.062500	0.031250	4.000000
1.097600000e-03	0.031250	0.062500	0.031250	4.000000
1.098400000e-03	0.031250	0.062500	0.031250	4.000000
1.099200000e-03	0.031250	0.062500	0.031250	4.000000
1.100000000e-03	0.031250	0.062500	0.031250	4.000000
1.100800000e-03	0.031250	0.062500	0.031250	4.000000
1.101600000e-03	0.031250	0.062500	0.031250	4.000000
1.102400000e-03	0.031250	0.062500	0.031250	4.000000
1.103200000e-03	0.031250	0.062500	0.031250	4.000000
1.104000000e-03	0.031250	0.062500	0.031250	4.000000
1.104800000e-03	0.031250	0.031250	0.031250	4.000000
1.105600000e-03	0.031250	0.062500	0.031250	4.000000
1.106400000e-03	0.031250	0.062500	0.031250	4.000000
1.107200000e-03	0.031250	0.062500	0.031250	4.000000
1.108000000e-03	0.031250	0.062500	0.031250	4.000000
1.108800000e-03	0.031250	0.062500	0.031250	4.000000
1.109600000e-03	0.031250	0.062500	0.031250	4.000000
1.110400000e-03	0.031250	0.062500	0.031250	4.000000
1.111200000e-03	0.031250	0.062500	0.031250	4.000000
1.112000000e-03	0.031250	0.062500	0.031250	4.000000
1.112800000e-03	0.031250	0.062500	0.031250	4.000000
1.113600000e-03	0.031250	0.062500	0.031250	4.000000
1.114400000e-03	0.031250	0.062500	0.031250	4.000000
1.115200000e-03	0.031250	0.031250	0.031250	4.000000
1.116000000e-03	0.031250	0.062500	0.031250	4.000000
1.116800000e-03	0.031250	0.062500	0.031250	4.000000
1.117600000e-03	0.031250	0.031250	0.031250	4.000000
1.118400000e-03	0.031250	0.062500	0.031250	4.000000
1.119200000e-03	0.031250	0.062500	0.031250	4.000000
1.120000000e-03	0.031250	0.062500	0.031250	4.000000
1.120800000e-03	0.031250	0.062500	0.031250	4.000000
1.121600000e-03	0.031250	0.062500	0.031250	4.000000
1.122400000e-03	0.031250	0.062500	0.031250	4.000000
1.123200000e-03	0.062500	0.062500	0.031250	4.000000
1.124000000e-03	0.031250	0.062500	0.031250	4.000000
1.124800000e-03	0.031250	0.062500	0.031250	4.000000
1.125600000e-03	0.062500	0.062500	0.031250	4.000000
1.126400000e-03	0.031250	0.062500	0.031250	4.000000
1.127200000e-03	0.031250	0.062500	0.031250	4.000000
1.128000000e-03	0.031250	0.062500	0.031250	3.937500
1.128800000e-03	0.031250	0.062500	0.031250	3.468750
1.129600000e-03	0.031250	0.031250	0.031250	3.031250
1.130400000e-03	0.031250	0.062500	0.031250	2.625000
1.131200000e-03	0.031250	0.062500	0.031250	2.218750
1.132000000e-03	0.031250	0.062500	0.031250	1.750000
1.132800000e-03	0.031250	0.062500	0.031250	1.312500
1.133600000e-03	0.031250	0.062500	0.031250	0.875000
1.134400000e-03	0.031250	0.062500	0.031250	0.343750
1.135200000e-03	0.031250	0.062500	0.031250	0.031250
1.136000000e-03	0.031250	0.062500	0.031250	0.031250
1.136800000e-03	0.031250	0.062500	0.031250	0.031250
1.137600000e-03	0.031250	0.062500	0.031250	0.031250
1.138400000e-03	0.031250	0.062500	0.031250	0.031250
1.139200000e-03	0.031250	0.062500	0.031250	0.031250
1.140000000e-03	0.031250	0.062500	0.031250	0.031250
1.140800000e-03	0.031250	0.062500	0.031250	0.031250
1.141600000e-03	0.031250	0.062500	0.031250	0.031250
1.142400000e-03	0.031250	0.062500	0.031250	0.031250
1.143200000e-03	0.031250	0.031250	0.031250	0.031250
1.144000000e-03	0.031250	0.062500	0.031250	0.031250
1.144800000e-03	0.031250	0.062500	0.031250	0.031250
1.145600000e-03	0.031250	0.031250	0.031250	0.031250
1.146400000e-03	0.031250	0.062500	0.031250	0.031250
1.147200000e-03	0.031250	0.062500	0.031250	0.031250
1.148000000e-03	0.031250	0.062500	0.031250	0.000000
1.148800000e-03	0.031250	0.062500	0.031250	0.031250
1.149600000e-03	0.031250	0.062500	0.031250	0.000000
1.150400000e-03	0.031250	0.062500	0.031250	0.000000
1.151200000e-03	0.031250	0.062500	0.031250	0.031250
1.152000000e-03	0.031250	0.031250	0.031250	0.031250
1.152800000e-03	0.031250	0.062500	0.031250	0.031250
1.153600000e-03	0.031250	0.062500	0.031250	0.000000
1.154400000e-03	0.031250	0.062500	0.031250	0.000000
1.155200000e-03	0.031250	0.062500	0.031250	0.031250
1.156000000e-03	0.031250	0.062500	0.031250	0.031250
1.156800000e-03	0.031250	0.062500	0.031250	0.031250
1.157600000e-03	0.031250	0.062500	0.031250	0.031250
1.158400000e-03	0.031250	0.062500	0.031250	0.031250
1.159200000e-03	0.031250	0.062500	0.031250	0.031250
1.160000000e-03	0.031250	0.062500	0.031250	0.031250
1.160800000e-03	0.031250	0.062500	0.031250	0.031250
1.161600000e-03	0.031250	0.062500	0.031250	0.031250
1.162400000e-03	0.031250	0.062500	0.031250	0.000000
1.163200000e-03	0.031250	0.062500	0.031250	0.031250
1.164000000e-03	0.031250	0.031250	0.031250	0.000000
1.164800000e-03	0.031250	0.062500	0.031250	0.000000
